date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:38:41	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%22a9559360f43005464172f3e1b82cc44c%22	https://shtheme.com/demosd/nowarch/?feed=rss2&p=11	D:/theme/shtheme.com/demosd/nowarch/indexa9b6.html	(from https://shtheme.com/demosd/nowarch/?attachment_id=11)
19:38:42	3760/3760	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:52%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=/wp/v2/media/11	D:/theme/shtheme.com/demosd/nowarch/index677b.json	(from https://shtheme.com/demosd/nowarch/?attachment_id=11)
19:38:42	13539/13539	---M--	200	added ('OK')	image/jpeg	etag:%2234e3-62383c1b-e1b925240c6b7c7a;;;%22	https://shtheme.com/demosd/nowarch/wp-content/uploads/2022/01/2-300x169.jpg	D:/theme/shtheme.com/demosd/nowarch/wp-content/uploads/2022/01/2-300x169.jpg	(from https://shtheme.com/demosd/nowarch/?attachment_id=10)
19:38:42	2507/2507	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:53%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fnowarch%2F%3Fattachment_id%3D11	D:/theme/shtheme.com/demosd/nowarch/index932b.json	(from https://shtheme.com/demosd/nowarch/?attachment_id=11)
19:38:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Apr%202022%2012:39:53%20GMT	https://shtheme.com/demosd/nowarch/?p=11	D:/theme/shtheme.com/demosd/nowarch/index5757.html	(from https://shtheme.com/demosd/nowarch/?attachment_id=11)
19:38:43	2609/2609	---M-Z	200	added ('OK')	text/xml	date:Tue,%2012%20Apr%202022%2012:39:54%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fnowarch%2F%3Fattachment_id%3D11&format=xml	D:/theme/shtheme.com/demosd/nowarch/index67a7.php	(from https://shtheme.com/demosd/nowarch/?attachment_id=11)
19:38:43	13077/13077	---M--	200	added ('OK')	image/jpeg	etag:%223315-62383c1b-9b44b749c89bbc61;;;%22	https://shtheme.com/demosd/nowarch/wp-content/uploads/2022/01/3-300x169.jpg	D:/theme/shtheme.com/demosd/nowarch/wp-content/uploads/2022/01/3-300x169.jpg	(from https://shtheme.com/demosd/nowarch/?attachment_id=11)
19:38:46	23649/23649	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Apr%202022%2012:39:54%20GMT	https://shtheme.com/demosd/nowarch/?portfolio=box-house-in-london%26feed=rss2	D:/theme/shtheme.com/demosd/nowarch/indexb024.html	(from https://shtheme.com/demosd/nowarch/?feed=rss2&p=27)
19:38:46	23649/23649	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Apr%202022%2012:39:54%20GMT	https://shtheme.com/demosd/nowarch/?portfolio=the-soft-villa-in-canada%26feed=rss2	D:/theme/shtheme.com/demosd/nowarch/index8b54.html	(from https://shtheme.com/demosd/nowarch/?feed=rss2&p=30)
19:38:46	23649/23649	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Apr%202022%2012:39:54%20GMT	https://shtheme.com/demosd/nowarch/?portfolio=spacex-villa-in-new-york%26feed=rss2	D:/theme/shtheme.com/demosd/nowarch/index582f.html	(from https://shtheme.com/demosd/nowarch/?feed=rss2&p=29)
19:38:46	23649/23649	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Apr%202022%2012:39:55%20GMT	https://shtheme.com/demosd/nowarch/?portfolio=spacex-villa-in-new-york-2%26feed=rss2	D:/theme/shtheme.com/demosd/nowarch/indexd155.html	(from https://shtheme.com/demosd/nowarch/?feed=rss2&p=32)
19:38:47	26758/26758	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Apr%202022%2012:39:57%20GMT	https://shtheme.com/demosd/nowarch/?attachment_id=10%26feed=rss2	D:/theme/shtheme.com/demosd/nowarch/index9e8b.html	(from https://shtheme.com/demosd/nowarch/?feed=rss2&p=10)
19:38:47	26749/26749	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Apr%202022%2012:39:57%20GMT	https://shtheme.com/demosd/nowarch/?attachment_id=9%26feed=rss2	D:/theme/shtheme.com/demosd/nowarch/indexb205.html	(from https://shtheme.com/demosd/nowarch/?feed=rss2&p=9)
19:38:47	26758/26758	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Apr%202022%2012:39:57%20GMT	https://shtheme.com/demosd/nowarch/?attachment_id=11%26feed=rss2	D:/theme/shtheme.com/demosd/nowarch/index8fed.html	(from https://shtheme.com/demosd/nowarch/?feed=rss2&p=11)
19:38:47	26758/26758	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Apr%202022%2012:39:58%20GMT	https://shtheme.com/demosd/nowarch/?attachment_id=10%26feed%3Drss2	D:/theme/shtheme.com/demosd/nowarch/index5cdf.html	(from https://shtheme.com/demosd/nowarch/?attachment_id=10%26feed=rss2)
19:38:47	26749/26749	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Apr%202022%2012:39:58%20GMT	https://shtheme.com/demosd/nowarch/?attachment_id=9%26feed%3Drss2	D:/theme/shtheme.com/demosd/nowarch/indexfa52.html	(from https://shtheme.com/demosd/nowarch/?attachment_id=9%26feed=rss2)
19:38:47	26758/26758	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Apr%202022%2012:39:58%20GMT	https://shtheme.com/demosd/nowarch/?attachment_id=11%26feed%3Drss2	D:/theme/shtheme.com/demosd/nowarch/indexc62f.html	(from https://shtheme.com/demosd/nowarch/?attachment_id=11%26feed=rss2)
